in:GlzRatio,in:Orientation,in:HVAC,in:SHGC,in:ShadeType,in:UValue(IP),out:PeakCool,out:PeakHeat,out:HVACSize,out:EUI,img
0.7,S,VAV,0.15,Horiz,0.25,3844.174242,2929.008615,3844.174242,46.605902,360_0_0.7_0.15_0.25_1_12.902228_13.545649_20.158025_3844.174242_2929.008615_3844.174242_46.605902.png
0.7,S,Hydr,0.15,Horiz,0.25,3844.174242,2929.008615,3844.174242,28.121393,360_1_0.7_0.15_0.25_1_4.243774_6.609289_17.268331_3844.174242_2929.008615_3844.174242_28.121393.png
0.8,S,VAV,0.15,Horiz,0.25,4086.939384,3088.235009,4086.939384,48.457261,360_0_0.8_0.15_0.25_1_13.716934_14.203536_20.536791_4086.939384_3088.235009_4086.939384_48.457261.png
0.8,S,Hydr,0.15,Horiz,0.25,4086.939384,3088.235009,4086.939384,28.626105,360_1_0.8_0.15_0.25_1_4.49097_6.764096_17.371039_4086.939384_3088.235009_4086.939384_28.626105.png
0.2,S,VAV,0.25,Horiz,0.25,3211.55943,2032.595777,3211.55943,39.090312,360_0_0.2_0.25_0.25_1_10.792633_9.192716_19.104963_3211.55943_2032.595777_3211.55943_39.090312.png
0.2,S,Hydr,0.25,Horiz,0.25,3211.55943,2032.595777,3211.55943,25.471905,360_1_0.2_0.25_0.25_1_3.830425_4.610054_17.031426_3211.55943_2032.595777_3211.55943_25.471905.png
0.3,S,VAV,0.25,Horiz,0.25,3430.336159,2214.127648,3430.336159,40.626924,360_0_0.3_0.25_0.25_1_11.556207_9.6254_19.445317_3430.336159_2214.127648_3430.336159_40.626924.png
0.3,S,Hydr,0.25,Horiz,0.25,3430.336159,2214.127648,3430.336159,25.897394,360_1_0.3_0.25_0.25_1_4.072436_4.693475_17.131483_3430.336159_2214.127648_3430.336159_25.897394.png
0.4,S,VAV,0.25,Horiz,0.25,3676.427763,2394.347756,3676.427763,42.470283,360_0_0.4_0.25_0.25_1_12.406108_10.230892_19.833283_3676.427763_2394.347756_3676.427763_42.470283.png
0.4,S,Hydr,0.25,Horiz,0.25,3676.427763,2394.347756,3676.427763,26.390201,360_1_0.4_0.25_0.25_1_4.342468_4.808492_17.239241_3676.427763_2394.347756_3676.427763_26.390201.png
0.5,S,VAV,0.25,Horiz,0.25,3907.134294,2573.171548,3907.134294,44.250904,360_0_0.5_0.25_0.25_1_13.201552_10.846839_20.202513_3907.134294_2573.171548_3907.134294_44.250904.png
0.5,S,Hydr,0.25,Horiz,0.25,3907.134294,2573.171548,3907.134294,26.901983,360_1_0.5_0.25_0.25_1_4.603493_4.955376_17.343114_3907.134294_2573.171548_3907.134294_26.901983.png
0.6,S,VAV,0.25,Horiz,0.25,4128.554614,2751.016498,4128.554614,46.017729,360_0_0.6_0.25_0.25_1_13.962877_11.492106_20.562746_4128.554614_2751.016498_4128.554614_46.017729.png
0.6,S,Hydr,0.25,Horiz,0.25,4128.554614,2751.016498,4128.554614,27.425704,360_1_0.6_0.25_0.25_1_4.857085_5.128482_17.440137_4128.554614_2751.016498_4128.554614_27.425704.png
0.7,S,VAV,0.25,Horiz,0.25,4358.543844,2929.008615,4358.543844,47.876226,360_0_0.7_0.25_0.25_1_14.750027_12.186588_20.93961_4358.543844_2929.008615_4358.543844_47.876226.png
0.7,S,Hydr,0.25,Horiz,0.25,4358.543844,2929.008615,4358.543844,27.984585,360_1_0.7_0.25_0.25_1_5.119948_5.325008_17.539629_4358.543844_2929.008615_4358.543844_27.984585.png
0.8,S,VAV,0.25,Horiz,0.25,4699.963725,3088.235009,4699.963725,50.216667,360_0_0.8_0.25_0.25_1_15.912833_12.817283_21.486551_4699.963725_3088.235009_4699.963725_50.216667.png
0.8,S,Hydr,0.25,Horiz,0.25,4699.963725,3088.235009,4699.963725,28.606932,360_1_0.8_0.25_0.25_1_5.543897_5.370259_17.692776_4699.963725_3088.235009_4699.963725_28.606932.png
0.2,S,VAV,0.15,Horiz,0.4,3173.798624,2287.716386,3173.798624,41.080962,360_0_0.2_0.15_0.4_1_10.616339_11.363307_19.101317_3173.798624_2287.716386_3173.798624_41.080962.png
0.2,S,Hydr,0.15,Horiz,0.4,3173.798624,2287.716386,3173.798624,26.402827,360_1_0.2_0.15_0.4_1_3.577538_5.855589_16.9697_3173.798624_2287.716386_3173.798624_26.402827.png
0.3,S,VAV,0.15,Horiz,0.4,3364.400923,2594.444818,3364.400923,43.511541,360_0_0.3_0.15_0.4_1_11.247686_12.84387_19.419986_3364.400923_2594.444818_3364.400923_43.511541.png
0.3,S,Hydr,0.15,Horiz,0.4,3364.400923,2594.444818,3364.400923,27.347731,360_1_0.3_0.15_0.4_1_3.685175_6.622485_17.040071_3364.400923_2594.444818_3364.400923_27.347731.png
0.4,S,VAV,0.15,Horiz,0.4,3575.39599,2897.491447,3575.39599,46.102904,360_0_0.4_0.15_0.4_1_11.941861_14.391575_19.769467_3575.39599_2897.491447_3575.39599_46.102904.png
0.4,S,Hydr,0.15,Horiz,0.4,3575.39599,2897.491447,3575.39599,28.350076,360_1_0.4_0.15_0.4_1_3.808466_7.421867_17.119743_3575.39599_2897.491447_3575.39599_28.350076.png
0.5,S,VAV,0.15,Horiz,0.4,3774.645646,3196.889268,3774.645646,48.638388,360_0_0.5_0.15_0.4_1_12.595901_15.938696_20.103791_3774.645646_3196.889268_3774.645646_48.638388.png
0.5,S,Hydr,0.15,Horiz,0.4,3774.645646,3196.889268,3774.645646,29.369167,360_1_0.5_0.15_0.4_1_3.927148_8.24641_17.195608_3774.645646_3196.889268_3774.645646_29.369167.png
0.6,S,VAV,0.15,Horiz,0.4,3968.595052,3493.168222,3968.595052,51.147458,360_0_0.6_0.15_0.4_1_13.230287_17.486161_20.43101_3968.595052_3493.168222_3968.595052_51.147458.png
0.6,S,Hydr,0.15,Horiz,0.4,3968.595052,3493.168222,3968.595052,30.411908,360_1_0.6_0.15_0.4_1_4.048309_9.091006_17.272593_3968.595052_3493.168222_3968.595052_30.411908.png
0.7,S,VAV,0.15,Horiz,0.4,4171.2677,3787.531496,4171.2677,53.70271,360_0_0.7_0.15_0.4_1_13.88796_19.04331_20.77144_4171.2677_3787.531496_4171.2677_53.70271.png
0.7,S,Hydr,0.15,Horiz,0.4,4171.2677,3787.531496,4171.2677,31.48255,360_1_0.7_0.15_0.4_1_4.182172_9.944773_17.355605_4171.2677_3787.531496_4171.2677_31.48255.png
0.8,S,VAV,0.15,Horiz,0.4,4460.717832,4060.482422,4460.717832,56.5363,360_0_0.8_0.15_0.4_1_14.826118_20.474098_21.236085_4460.717832_4060.482422_4460.717832_56.5363.png
0.8,S,Hydr,0.15,Horiz,0.4,4460.717832,4060.482422,4460.717832,32.45796,360_1_0.8_0.15_0.4_1_4.416393_10.568288_17.473279_4460.717832_4060.482422_4460.717832_32.45796.png
0.2,S,VAV,0.25,Horiz,0.4,3302.571416,2287.716386,3302.571416,41.127285,360_0_0.2_0.25_0.4_1_11.074133_10.7752_19.277952_3302.571416_2287.716386_3302.571416_41.127285.png
0.2,S,Hydr,0.25,Horiz,0.4,3302.571416,2287.716386,3302.571416,26.228843,360_1_0.2_0.25_0.4_1_3.783341_5.40158_17.043923_3302.571416_2287.716386_3302.571416_26.228843.png
0.3,S,VAV,0.25,Horiz,0.4,3567.321771,2594.444818,3567.321771,43.639032,360_0_0.3_0.25_0.4_1_11.973608_11.963961_19.701463_3567.321771_2594.444818_3567.321771_43.639032.png
0.3,S,Hydr,0.25,Horiz,0.4,3567.321771,2594.444818,3567.321771,27.052239,360_1_0.3_0.25_0.4_1_4.00527_5.893749_17.15322_3567.321771_2594.444818_3567.321771_27.052239.png
0.4,S,VAV,0.25,Horiz,0.4,3859.140031,2897.491447,3859.140031,46.409138,360_0_0.4_0.25_0.4_1_12.952599_13.285959_20.17058_3859.140031_2897.491447_3859.140031_46.409138.png
0.4,S,Hydr,0.25,Horiz,0.4,3859.140031,2897.491447,3859.140031,27.956794,360_1_0.4_0.25_0.4_1_4.256659_6.426729_17.273406_3859.140031_2897.491447_3859.140031_27.956794.png
0.5,S,VAV,0.25,Horiz,0.4,4134.248079,3196.889268,4134.248079,49.124179,360_0_0.5_0.25_0.4_1_13.871642_14.63369_20.618847_4134.248079_3196.889268_4134.248079_49.124179.png
0.5,S,Hydr,0.25,Horiz,0.4,4134.248079,3196.889268,4134.248079,28.897507,360_1_0.5_0.25_0.4_1_4.499963_7.008573_17.388971_4134.248079_3196.889268_4134.248079_28.897507.png
0.6,S,VAV,0.25,Horiz,0.4,4399.853449,3493.168222,4399.853449,51.822081,360_0_0.6_0.25_0.4_1_14.754528_16.010681_21.056871_4399.853449_3493.168222_4399.853449_51.822081.png
0.6,S,Hydr,0.25,Horiz,0.4,4399.853449,3493.168222,4399.853449,29.865297,360_1_0.6_0.25_0.4_1_4.735974_7.627761_17.501562_4399.853449_3493.168222_4399.853449_29.865297.png
0.7,S,VAV,0.25,Horiz,0.4,4672.537443,3787.531496,4672.537443,54.591118,360_0_0.7_0.25_0.4_1_15.652668_17.430659_21.50779_4672.537443_3787.531496_4672.537443_54.591118.png
0.7,S,Hydr,0.25,Horiz,0.4,4672.537443,3787.531496,4672.537443,30.862902,360_1_0.7_0.25_0.4_1_4.979589_8.267616_17.615698_4672.537443_3787.531496_4672.537443_30.862902.png
0.8,S,VAV,0.25,Horiz,0.4,5054.93868,4060.482422,5054.93868,57.80473,360_0_0.8_0.25_0.4_1_16.905161_18.777886_22.121683_5054.93868_4060.482422_5054.93868_57.80473.png
0.8,S,Hydr,0.25,Horiz,0.4,5054.93868,4060.482422,5054.93868,31.839403,360_1_0.8_0.25_0.4_1_5.362199_8.701228_17.775976_5054.93868_4060.482422_5054.93868_31.839403.png
0.2,E,VAV,0.15,Vert,0.25,4127.304985,2035.755317,4127.304985,48.098533,90_0_0.2_0.15_0.25_2_12.442007_15.634257_20.022269_4127.304985_2035.755317_4127.304985_48.098533.png
0.2,E,Hydr,0.15,Vert,0.25,4127.304985,2035.755317,4127.304985,26.962806,90_1_0.2_0.15_0.25_2_3.853319_5.955621_17.153866_4127.304985_2035.755317_4127.304985_26.962806.png
0.3,E,VAV,0.15,Vert,0.25,4564.457993,2216.903323,4564.457993,51.987406,90_0_0.3_0.15_0.25_2_13.619184_17.758348_20.609874_4564.457993_2216.903323_4564.457993_51.987406.png
0.3,E,Hydr,0.15,Vert,0.25,4564.457993,2216.903323,4564.457993,27.818105,90_1_0.3_0.15_0.25_2_4.081121_6.453218_17.283765_4564.457993_2216.903323_4564.457993_27.818105.png
0.4,E,VAV,0.15,Vert,0.25,5015.849902,2396.749938,5015.849902,56.096996,90_0_0.4_0.15_0.25_2_14.897741_19.945638_21.253616_5015.849902_2396.749938_5015.849902_56.096996.png
0.4,E,Hydr,0.15,Vert,0.25,5015.849902,2396.749938,5015.849902,28.708767,90_1_0.4_0.15_0.25_2_4.332539_6.953109_17.42312_5015.849902_2396.749938_5015.849902_28.708767.png
0.5,E,VAV,0.15,Vert,0.25,5460.546575,2575.20283,5460.546575,60.18359,90_0_0.5_0.15_0.25_2_16.140579_22.151447_21.891563_5460.546575_2575.20283_5460.546575_60.18359.png
0.5,E,Hydr,0.15,Vert,0.25,5460.546575,2575.20283,5460.546575,29.610013,90_1_0.5_0.15_0.25_2_4.576277_7.469452_17.564284_5460.546575_2575.20283_5460.546575_29.610013.png
0.6,E,VAV,0.15,Vert,0.25,5900.505729,2752.70991,5900.505729,64.287126,90_0_0.6_0.15_0.25_2_17.354354_24.405969_22.526803_5900.505729_2752.70991_5900.505729_64.287126.png
0.6,E,Hydr,0.15,Vert,0.25,5900.505729,2752.70991,5900.505729,30.516469,90_1_0.6_0.15_0.25_2_4.816102_7.996523_17.703844_5900.505729_2752.70991_5900.505729_30.516469.png
0.7,E,VAV,0.15,Vert,0.25,6339.405958,2930.490678,6339.405958,68.359228,90_0_0.7_0.15_0.25_2_18.548135_26.651901_23.159192_6339.405958_2930.490678_6339.405958_68.359228.png
0.7,E,Hydr,0.15,Vert,0.25,6339.405958,2930.490678,6339.405958,31.435083,90_1_0.7_0.15_0.25_2_5.063963_8.525184_17.845936_6339.405958_2930.490678_6339.405958_31.435083.png
0.8,E,VAV,0.15,Vert,0.25,6840.407062,3089.535274,6840.407062,72.439637,90_0_0.8_0.15_0.25_2_19.90921_28.666833_23.863594_6840.407062_3089.535274_6840.407062_72.439637.png
0.8,E,Hydr,0.15,Vert,0.25,6840.407062,3089.535274,6840.407062,32.291246,90_1_0.8_0.15_0.25_2_5.413382_8.862131_18.015733_6840.407062_3089.535274_6840.407062_32.291246.png
0.2,E,VAV,0.25,Vert,0.25,4638.137186,2035.755317,4638.137186,51.454551,90_0_0.2_0.25_0.25_2_13.912096_16.818744_20.723711_4638.137186_2035.755317_4638.137186_51.454551.png
0.2,E,Hydr,0.25,Vert,0.25,4638.137186,2035.755317,4638.137186,27.277616,90_1_0.2_0.25_0.25_2_4.238508_5.701801_17.337307_4638.137186_2035.755317_4638.137186_27.277616.png
0.3,E,VAV,0.25,Vert,0.25,5349.554726,2216.903323,5349.554726,57.25722,90_0_0.3_0.25_0.25_2_15.925181_19.600259_21.73178_5349.554726_2216.903323_5349.554726_57.25722.png
0.3,E,Hydr,0.25,Vert,0.25,5349.554726,2216.903323,5349.554726,28.30957,90_1_0.3_0.25_0.25_2_4.689016_6.046997_17.573557_5349.554726_2216.903323_5349.554726_28.30957.png
0.4,E,VAV,0.25,Vert,0.25,6078.819405,2396.749938,6078.819405,63.214487,90_0_0.4_0.25_0.25_2_17.946325_22.499587_22.768576_6078.819405_2396.749938_6078.819405_63.214487.png
0.4,E,Hydr,0.25,Vert,0.25,6078.819405,2396.749938,6078.819405,29.383057,90_1_0.4_0.25_0.25_2_5.165929_6.395835_17.821293_6078.819405_2396.749938_6078.819405_29.383057.png
0.5,E,VAV,0.25,Vert,0.25,6797.933167,2575.20283,6797.933167,69.133149,90_0_0.5_0.25_0.25_2_19.882725_25.45978_23.790643_6797.933167_2575.20283_6797.933167_69.133149.png
0.5,E,Hydr,0.25,Vert,0.25,6797.933167,2575.20283,6797.933167,30.451821,90_1_0.5_0.25_0.25_2_5.630863_6.762328_18.05863_6797.933167_2575.20283_6797.933167_30.451821.png
0.6,E,VAV,0.25,Vert,0.25,7508.573694,2752.70991,7508.573694,75.033201,90_0_0.6_0.25_0.25_2_21.747684_28.483678_24.801838_7508.573694_2752.70991_7508.573694_75.033201.png
0.6,E,Hydr,0.25,Vert,0.25,7508.573694,2752.70991,7508.573694,31.525699,90_1_0.6_0.25_0.25_2_6.081774_7.146753_18.297171_7508.573694_2752.70991_7508.573694_31.525699.png
0.7,E,VAV,0.25,Vert,0.25,8213.505811,2930.490678,8213.505811,80.899404,90_0_0.7_0.25_0.25_2_23.564899_31.528341_25.806165_8213.505811_2930.490678_8213.505811_80.899404.png
0.7,E,Hydr,0.25,Vert,0.25,8213.505811,2930.490678,8213.505811,32.603045,90_1_0.7_0.25_0.25_2_6.528245_7.538474_18.536326_8213.505811_2930.490678_8213.505811_32.603045.png
0.8,E,VAV,0.25,Vert,0.25,9007.759197,3089.535274,9007.759197,86.946403,90_0_0.8_0.25_0.25_2_25.609816_34.412912_26.923676_9007.759197_3089.535274_9007.759197_86.946403.png
0.8,E,Hydr,0.25,Vert,0.25,9007.759197,3089.535274,9007.759197,33.678749,90_1_0.8_0.25_0.25_2_7.110337_7.748497_18.819915_9007.759197_3089.535274_9007.759197_33.678749.png
0.2,E,VAV,0.15,Vert,0.4,4207.735135,2290.618276,4207.735135,50.151685,90_0_0.2_0.15_0.4_2_12.671954_17.309441_20.170291_4207.735135_2290.618276_4207.735135_50.151685.png
0.2,E,Hydr,0.15,Vert,0.4,4207.735135,2290.618276,4207.735135,27.898432,90_1_0.2_0.15_0.4_2_3.802033_6.940673_17.155726_4207.735135_2290.618276_4207.735135_27.898432.png
0.3,E,VAV,0.15,Vert,0.4,4682.219804,2596.864163,4682.219804,55.234636,90_0_0.3_0.15_0.4_2_14.033931_20.331657_20.869048_4682.219804_2596.864163_4682.219804_55.234636.png
0.3,E,Hydr,0.15,Vert,0.4,4682.219804,2596.864163,4682.219804,29.290077,90_1_0.3_0.15_0.4_2_4.017173_7.976499_17.296405_4682.219804_2596.864163_4682.219804_29.290077.png
0.4,E,VAV,0.15,Vert,0.4,5169.927034,2899.444693,5169.927034,60.346572,90_0_0.4_0.15_0.4_2_15.413476_23.347978_21.585118_5169.927034_2899.444693_5169.927034_60.346572.png
0.4,E,Hydr,0.15,Vert,0.4,5169.927034,2899.444693,5169.927034,30.734949,90_1_0.4_0.15_0.4_2_4.25449_9.032821_17.447637_5169.927034_2899.444693_5169.927034_30.734949.png
0.5,E,VAV,0.15,Vert,0.4,5648.798762,3198.383548,5648.798762,65.403475,90_0_0.5_0.15_0.4_2_16.748481_26.364168_22.290826_5648.798762_3198.383548_5648.798762_65.403475.png
0.5,E,Hydr,0.15,Vert,0.4,5648.798762,3198.383548,5648.798762,32.202988,90_1_0.5_0.15_0.4_2_4.489699_10.114613_17.598676_5648.798762_3198.383548_5648.798762_32.202988.png
0.6,E,VAV,0.15,Vert,0.4,6120.491208,3494.240078,6120.491208,70.427242,90_0_0.6_0.15_0.4_2_18.042744_29.396482_22.988017_6120.491208_3494.240078_6120.491208_70.427242.png
0.6,E,Hydr,0.15,Vert,0.4,6120.491208,3494.240078,6120.491208,33.681457,90_1_0.6_0.15_0.4_2_4.719919_11.215137_17.746401_6120.491208_3494.240078_6120.491208_33.681457.png
0.7,E,VAV,0.15,Vert,0.4,6591.716975,3788.308987,6591.716975,75.425439,90_0_0.7_0.15_0.4_2_19.315916_32.426367_23.683155_6591.716975_3788.308987_6591.716975_75.425439.png
0.7,E,Hydr,0.15,Vert,0.4,6591.716975,3788.308987,6591.716975,35.166988,90_1_0.7_0.15_0.4_2_4.956529_12.31307_17.897389_6591.716975_3788.308987_6591.716975_35.166988.png
0.8,E,VAV,0.15,Vert,0.4,7118.582864,4061.023008,7118.582864,80.445724,90_0_0.8_0.15_0.4_2_20.739345_35.259591_24.446788_7118.582864_4061.023008_7118.582864_80.445724.png
0.8,E,Hydr,0.15,Vert,0.4,7118.582864,4061.023008,7118.582864,36.541832,90_1_0.8_0.15_0.4_2_5.276171_13.189693_18.075968_7118.582864_4061.023008_7118.582864_36.541832.png
0.2,E,VAV,0.25,Vert,0.4,4718.883709,2290.618276,4718.883709,53.536415,90_0_0.2_0.25_0.4_2_14.140357_18.52322_20.872838_4718.883709_2290.618276_4718.883709_53.536415.png
0.2,E,Hydr,0.25,Vert,0.4,4718.883709,2290.618276,4718.883709,28.159457,90_1_0.2_0.25_0.4_2_4.173755_6.651157_17.334544_4718.883709_2290.618276_4718.883709_28.159457.png
0.3,E,VAV,0.25,Vert,0.4,5466.101235,2596.864163,5466.101235,60.354501,90_0_0.3_0.25_0.4_2_16.247709_22.159337_21.947455_5466.101235_2596.864163_5466.101235_60.354501.png
0.3,E,Hydr,0.25,Vert,0.4,5466.101235,2596.864163,5466.101235,29.669172,90_1_0.3_0.25_0.4_2_4.594703_7.501485_17.572984_5466.101235_2596.864163_5466.101235_29.669172.png
0.4,E,VAV,0.25,Vert,0.4,6230.036684,2899.444693,6230.036684,67.366857,90_0_0.4_0.25_0.4_2_18.359406_25.953145_23.054306_6230.036684_2899.444693_6230.036684_67.366857.png
0.4,E,Hydr,0.25,Vert,0.4,6230.036684,2899.444693,6230.036684,31.222346,90_1_0.4_0.25_0.4_2_5.037578_8.366072_17.818696_6230.036684_2899.444693_6230.036684_31.222346.png
0.5,E,VAV,0.25,Vert,0.4,6980.719342,3198.383548,6980.719342,74.27425,90_0_0.5_0.25_0.4_2_20.373496_29.762542_24.138212_6980.719342_3198.383548_6980.719342_74.27425.png
0.5,E,Hydr,0.25,Vert,0.4,6980.719342,3198.383548,6980.719342,32.791277,90_1_0.5_0.25_0.4_2_5.473825_9.259801_18.05765_6980.719342_3198.383548_6980.719342_32.791277.png
0.6,E,VAV,0.25,Vert,0.4,7716.007269,3494.240078,7716.007269,81.061535,90_0_0.6_0.25_0.4_2_22.299686_33.565018_25.196831_7716.007269_3494.240078_7716.007269_81.061535.png
0.6,E,Hydr,0.25,Vert,0.4,7716.007269,3494.240078,7716.007269,34.362989,90_1_0.6_0.25_0.4_2_5.895206_10.17558_18.292203_7716.007269_3494.240078_7716.007269_34.362989.png
0.7,E,VAV,0.25,Vert,0.4,8440.763861,3788.308987,8440.763861,87.80259,90_0_0.7_0.25_0.4_2_24.167319_37.389354_26.245917_8440.763861_3788.308987_8440.763861_87.80259.png
0.7,E,Hydr,0.25,Vert,0.4,8440.763861,3788.308987,8440.763861,35.932796,90_1_0.7_0.25_0.4_2_6.310819_11.097629_18.524348_8440.763861_3788.308987_8440.763861_35.932796.png
0.8,E,VAV,0.25,Vert,0.4,9240.674475,4061.023008,9240.674475,94.633568,90_0_0.8_0.25_0.4_2_26.224735_41.018514_27.390319_9240.674475_4061.023008_9240.674475_94.633568.png
0.8,E,Hydr,0.25,Vert,0.4,9240.674475,4061.023008,9240.674475,37.433656,90_1_0.8_0.25_0.4_2_6.838111_11.798111_18.797434_9240.674475_4061.023008_9240.674475_37.433656.png
0.2,N,VAV,0.15,Vert,0.25,2752.840186,2035.755283,2752.840186,40.045743,180_0_0.2_0.15_0.25_2_9.191214_12.331579_18.52295_2752.840186_2035.755283_2752.840186_40.045743.png
0.2,N,Hydr,0.15,Vert,0.25,2752.840186,2035.755283,2752.840186,26.607942,180_1_0.2_0.15_0.25_2_3.079442_6.794478_16.734022_2752.840186_2035.755283_2752.840186_26.607942.png
0.3,N,VAV,0.15,Vert,0.25,2891.268281,2216.903357,2891.268281,42.047143,180_0_0.3_0.15_0.25_2_9.644772_13.641541_18.760829_2891.268281_2216.903357_2891.268281_42.047143.png
0.3,N,Hydr,0.15,Vert,0.25,2891.268281,2216.903357,2891.268281,27.397684,180_1_0.3_0.15_0.25_2_3.147606_7.472328_16.77775_2891.268281_2216.903357_2891.268281_27.397684.png
0.4,N,VAV,0.15,Vert,0.25,3050.040622,2396.749904,3050.040622,44.147832,180_0_0.4_0.15_0.25_2_10.160014_14.96091_19.026908_3050.040622_2396.749904_3050.040622_44.147832.png
0.4,N,Hydr,0.15,Vert,0.25,3050.040622,2396.749904,3050.040622,28.202267,180_1_0.4_0.15_0.25_2_3.232514_8.13998_16.829773_3050.040622_2396.749904_3050.040622_28.202267.png
0.5,N,VAV,0.15,Vert,0.25,3199.430052,2575.202762,3199.430052,46.182154,180_0_0.5_0.15_0.25_2_10.644305_16.259329_19.27852_3199.430052_2575.202762_3199.430052_46.182154.png
0.5,N,Hydr,0.15,Vert,0.25,3199.430052,2575.202762,3199.430052,29.023113,180_1_0.5_0.15_0.25_2_3.310547_8.833078_16.879487_3199.430052_2575.202762_3199.430052_29.023113.png
0.6,N,VAV,0.15,Vert,0.25,3343.580137,2752.709808,3343.580137,48.162531,180_0_0.6_0.15_0.25_2_11.090818_17.559296_19.512417_3343.580137_2752.709808_3343.580137_48.162531.png
0.6,N,Hydr,0.15,Vert,0.25,3343.580137,2752.709808,3343.580137,29.855977,180_1_0.6_0.15_0.25_2_3.385481_9.542634_16.927862_3343.580137_2752.709808_3343.580137_29.855977.png
0.7,N,VAV,0.15,Vert,0.25,3487.616633,2930.490712,3487.616633,50.178926,180_0_0.7_0.15_0.25_2_11.555378_18.868218_19.75533_3487.616633_2930.490712_3487.616633_50.178926.png
0.7,N,Hydr,0.15,Vert,0.25,3487.616633,2930.490712,3487.616633,30.706844,180_1_0.7_0.15_0.25_2_3.464545_10.264976_16.977323_3487.616633_2930.490712_3487.616633_30.706844.png
0.8,N,VAV,0.15,Vert,0.25,3666.221024,3089.535308,3666.221024,52.093166,180_0_0.8_0.15_0.25_2_12.118596_19.943148_20.031422_3666.221024_3089.535308_3666.221024_52.093166.png
0.8,N,Hydr,0.15,Vert,0.25,3666.221024,3089.535308,3666.221024,31.429937,180_1_0.8_0.15_0.25_2_3.606113_10.779369_17.044455_3666.221024_3089.535308_3666.221024_31.429937.png
0.2,N,VAV,0.25,Vert,0.25,2850.268192,2035.755283,2850.268192,40.45908,180_0_0.2_0.25_0.25_2_9.516516_12.279272_18.663292_2850.268192_2035.755283_2850.268192_40.45908.png
0.2,N,Hydr,0.25,Vert,0.25,2850.268192,2035.755283,2850.268192,26.605477,180_1_0.2_0.25_0.25_2_3.203996_6.624951_16.77653_2850.268192_2035.755283_2850.268192_26.605477.png
0.3,N,VAV,0.25,Vert,0.25,3044.320644,2216.903357,3044.320644,42.693981,180_0_0.3_0.25_0.25_2_10.15565_13.557583_18.980748_3044.320644_2216.903357_3044.320644_42.693981.png
0.3,N,Hydr,0.25,Vert,0.25,3044.320644,2216.903357,3044.320644,27.375545,180_1_0.3_0.25_0.25_2_3.338388_7.194274_16.842884_3044.320644_2216.903357_3044.320644_27.375545.png
0.4,N,VAV,0.25,Vert,0.25,3267.432055,2396.749904,3267.432055,45.119462,180_0_0.4_0.25_0.25_2_10.885304_14.892673_19.341485_3267.432055_2396.749904_3267.432055_45.119462.png
0.4,N,Hydr,0.25,Vert,0.25,3267.432055,2396.749904,3267.432055,28.160422,180_1_0.4_0.25_0.25_2_3.492152_7.748424_16.919846_3267.432055_2396.749904_3267.432055_28.160422.png
0.5,N,VAV,0.25,Vert,0.25,3475.925169,2575.202762,3475.925169,47.40121,180_0_0.5_0.25_0.25_2_11.545926_16.18744_19.667843_3475.925169_2575.202762_3475.925169_47.40121.png
0.5,N,Hydr,0.25,Vert,0.25,3475.925169,2575.202762,3475.925169,28.953689,180_1_0.5_0.25_0.25_2_3.636113_8.324956_16.99262_3475.925169_2575.202762_3475.925169_28.953689.png
0.6,N,VAV,0.25,Vert,0.25,3674.86217,2752.709808,3674.86217,49.665472,180_0_0.6_0.25_0.25_2_12.19285_17.480657_19.991966_3674.86217_2752.709808_3674.86217_49.665472.png
0.6,N,Hydr,0.25,Vert,0.25,3674.86217,2752.709808,3674.86217,29.754008,180_1_0.6_0.25_0.25_2_3.774111_8.91685_17.063047_3674.86217_2752.709808_3674.86217_29.754008.png
0.7,N,VAV,0.25,Vert,0.25,3872.356791,2930.490712,3872.356791,51.943019,180_0_0.7_0.25_0.25_2_12.833677_18.795917_20.313425_3872.356791_2930.490712_3872.356791_51.943019.png
0.7,N,Hydr,0.25,Vert,0.25,3872.356791,2930.490712,3872.356791,30.570522,180_1_0.7_0.25_0.25_2_3.910627_9.527034_17.132861_3872.356791_2930.490712_3872.356791_30.570522.png
0.8,N,VAV,0.25,Vert,0.25,4115.628261,3089.535308,4115.628261,54.180429,180_0_0.8_0.25_0.25_2_13.607834_19.88754_20.685055_4115.628261_3089.535308_4115.628261_54.180429.png
0.8,N,Hydr,0.25,Vert,0.25,4115.628261,3089.535308,4115.628261,31.282854,180_1_0.8_0.25_0.25_2_4.129471_9.929135_17.224249_4115.628261_3089.535308_4115.628261_31.282854.png
0.2,N,VAV,0.15,Vert,0.4,2832.897115,2290.618173,2832.897115,42.279426,180_0_0.2_0.15_0.4_2_9.44738_14.142048_18.689998_2832.897115_2290.618173_2832.897115_42.279426.png
0.2,N,Hydr,0.15,Vert,0.4,2832.897115,2290.618173,2832.897115,27.723584,180_1_0.2_0.15_0.4_2_3.041777_7.933027_16.74878_2832.897115_2290.618173_2832.897115_27.723584.png
0.3,N,VAV,0.15,Vert,0.4,3011.236314,2596.864197,3011.236314,45.341035,180_0_0.3_0.15_0.4_2_10.022179_16.310625_19.008232_3011.236314_2596.864197_3011.236314_45.341035.png
0.3,N,Hydr,0.15,Vert,0.4,3011.236314,2596.864197,3011.236314,29.154593,180_1_0.3_0.15_0.4_2_3.105187_9.244421_16.804984_3011.236314_2596.864197_3011.236314_29.154593.png
